froh|happy, glad|Ich bin froh, wenn die Prüfungen vorbei sind.|I’ll be glad when the exams are over.
äußern|to express, voice|Julia hat eine freundliche Art, Kritik zu äußern.|Julia has a friendly way of expressing criticism.
der Geist|mind, spirit|Sport zu machen ist gesund für Körper und Geist.|Doing sport is healthy for body and mind.
das Objekt|object|Schau, da ist ein seltsames Objekt am Himmel zu sehen!|Look, there’s a strange object in the sky!
möglicherweise|possibly|Der Zug kommt möglicherweise zehn Minuten später.|The train possibly arrives ten minutes later.
zuständig|appropriate, responsible|Für dieses Problem ist eine andere Person zuständig.|Another person is responsible for this problem.
aufweisen|to show, exhibit, contain|Nach dem Unfall weist das Auto einen starken Schaden auf.|After the accident, the car shows a lot of damage.
springen|to jump|Bei dem Spiel springen alle Kinder in die Luft.|All children jump in the air during the game.
der Hof|courtyard, yard|Hinter dem Haus ist ein Hof.|There’s a yard behind the house.
der Polizist|police officer, policeman|Der Polizist befragt den Verdächtigen.|The police officer is questioning the suspect.
die Übung|exercise, practice|Du brauchst viel Übung, um besser zu werden.|You need a lot of practice to get better.
der Widerstand|resistance, opposition|Der Widerstand gegen die Regierung steigt.|The resistance against the government is increasing.
anziehen|to attract, put on, dress|Das neue Museum zieht viele Touristen an.|The new museum attracts many tourists.
der Experte|expert|Herr Michels ist Experte auf dem Gebiet der deutschen Literatur.|Mr. Michels is an expert in the field of German literature.
ohnehin|anyway|Das hätte uns ohnehin nichts genützt.|That wouldn’t have helped us anyway.
füllen|to fill|Weil sie etwas trinken möchte, füllt sie Wasser in ein Glas.|Because she wants to drink something, she fills a glass with water.
die Gemeinde|community, municipality|Zörbig ist eine kleine Gemeinde in der Nähe von Leipzig.|Zörbig is a small community near Leipzig.
die Pause|pause, break|Nach einer kurzen Pause mache ich weiter.|After a short break I continue.
scharf|sharp|Sei vorsichtig, das Messer ist sehr scharf.|Be careful, the knife is very sharp.
schütteln|to shake|Man muss die Flasche vor dem Öffnen schütteln.|You have to shake the bottle before opening it.
das Fernsehen|television|Das Spiel wird live im Fernsehen übertragen.|The game will be broadcast live on television.
die Formel|formula|Die Formel zur Berechnung der Geschwindigkeit ist v = s/t.|The formula for calculating the velocity is v = s/t.
gelb|yellow|Es ist Herbst und die Blätter werden langsam gelb.|It is autumn and the leaves are slowly turning yellow.
das Sommersemester|summer semester|Das Sommersemester beginnt im April.|The summer semester starts in April.
heftig|hard, heavy, violent|Bei dem Streit bekommt er einen heftigen Schlag auf den Kopf.|In the fight, he gets a hard punch to the head.
die Bühne|stage|Die Schauspieler verlassen die Bühne unter Beifall.|The actors are leaving the stage to applause.
empfinden|to feel|Meine Eltern empfinden immer noch viel für einander.|My parents still feel a lot for each other.
der Schaden|damage|Der Unfall hat einen großen Schaden an meinem Auto verursacht.|The accident caused a lot of damage to my car.
umgekehrt|reversed, contrary, around|Er wendet sein Auto und fährt in umgekehrter Richtung zurück.|He turns his car around and drives back in the opposite direction.
veröffentlichen|to publish|Sie war erst 19 Jahre alt, als sie ihr erstes Buch veröffentlichte.|She was only 19 years old when she published her first book.
aufstellen|to put up, draw up|Der neue Besitzer stellt Werbung vor seinem Laden auf.|The new owner puts up advertisements in front of his shop.
abhängig|dependent|Viele Studenten sind finanziell von ihren Eltern abhängig.|Many students are financially dependent on their parents.
die Strecke|distance, route|Die Strecke am Fluss entlang ist schöner.|The route along the river is nicer.
die Praxis|practice, doctor’s office|Nicht nur theoretische Erfahrungen, sondern auch Praxis ist wichtig.|Not only theoretical experience, but also practice is important.
ungefähr|approximately|Die Fahrt dauert ungefähr drei Stunden.|The journey takes about three hours.
mitnehmen|to take (along)|Sandra nimmt ihr Essen für die Arbeit von zu Hause mit.|Sandra takes food from home along to work.
üblich|usual|Er geht zu seiner üblichen Zeit ins Bett.|He goes to bed at his usual time.
übertragen|to transfer|Ich muss einige Aufgaben an meine Kollegen übertragen.|I have to transfer some tasks to my colleagues.
die Wissenschaft|science|Biologie ist die Wissenschaft vom Leben.|Biology is the science of life.
global|global|Krieg ist ein globales Problem.|War is a global problem.
der Nachmittag|afternoon|Lass uns heute Nachmittag in den Park gehen.|Let’s go to the park this afternoon.
die Annahme|acceptance, assumption|Die Ergebnisse bestätigen die Annahme.|The results confirm the assumption.
die Umgebung|surroundings|Er ist froh, wieder zu Hause in seiner normalen Umgebung zu sein.|He’s happy to be back home in his normal surroundings.
die Öffentlichkeit|public|Morgen geht die Polizei mit ihrer Suche an die Öffentlichkeit.|Tomorrow the police will go public with their search.
der Spiegel|mirror|Ich betrachte mein Gesicht im Spiegel.|I look at my face in the mirror.
zurückkommen|to return|Ich bin jetzt im Urlaub und komme erst in zwei Wochen zurück.|I’m on vacation now, and I will return in two weeks.
besetzen|to occupy, fill|In unserem Unternehmen sind noch einige Positionen zu besetzen.|There are still some positions to be filled in our company.
das Gegenteil|opposite|Das Gegenteil von Frieden ist Krieg.|Peace is the opposite of war.
vorbei|past, over|Sie war froh, als ihre Prüfungen vorbei waren.|She was glad when her exams were over.
der Fan|fan, supporter|Er ist ein wahrer Fan und geht zu allen Spielen der Mannschaft.|He is a true fan and goes to all the matches of the team.
die Karte|card, ticket, menu|Die Karten für das Theater kosten 15 Euro.|The tickets for the theater cost 15 euros.
arm|poor|Sie ist zu arm, um Essen für ihre Kinder zu kaufen.|She’s too poor to buy food for her children.
die Krise|crisis|Die politische Krise verursacht Unruhen im Land.|The political crisis causes turmoil in the country.
die Strategie|strategy|Wir müssen eine neue Strategie für das Problem entwickeln.|We have to develop a new strategy for the problem.
die Debatte|debate|Nach einer langen Debatte stimmt der Chef dem Vorschlag zu.|After a long debate, the boss agrees to the proposal.
davor|before, in front of|Hinter dem Haus ist ein See, davor ein schöner Garten.|Behind the house is a lake, in front of it a beautiful garden.
der Journalist|journalist|Er arbeitet als Journalist für mehrere Zeitungen und das Fernsehen.|He works as a journalist for various newspapers and television.
kochen|to cook|Ich koche gerne italienische Gerichte.|I like to cook Italian dishes.
zurückgehen|to go back, decrease|Peter muss noch einmal zurückgehen und seinen Schlüssel holen.|Peter has to go back and get his key.
der Schmerz|pain, grief|Der Patient hat starke Schmerzen und schreit.|The patient’s in a lot of pain and is screaming.
erheblich|considerable|Es macht einen erheblichen Unterschied, ob ich helfe oder weitergehe.|It makes a considerable difference whether I help or keep going.
ausschließlich|exclusive|Der Raum ist für die ausschließliche Nutzung unserer Gäste.|This room is for the exclusive use of our guests.
griechisch|Greek|Moussaka ist ein griechisches Gericht.|Moussaka is a Greek dish.
griechisch|Greek|Er spricht nur Griechisch.|He only speaks Greek.
naja|(oh) well|Naja, es könnte schlimmer sein.|Well, it could be worse.
die Runde|round|Ich lade euch auf eine Runde Bier ein.|I’ll buy you a round of beer.
der Angriff|attack|Sie planen einen Angriff auf das Schloss.|They’re planning an attack on the castle.
einführen|to introduce, import|Es ist verboten, manche Güter einzuführen.|It is forbidden to import some goods.
desto|the more|Je mehr Timo isst, desto dicker wird er.|The more Timo eats, the bigger he gets.
der Wettbewerb|competition|An dem Wettbewerb nehmen Menschen aus aller Welt teil.|People from all over the world take part in the competition.
verfügen|to have sth at one’s disposal, be in charge|Das Land verfügt über Atomwaffen.|The country has nuclear weapons at its disposal.
woher|from where, how|Woher kommst du?|Where are you from?
der Zweifel|doubt|Daran besteht kein Zweifel.|There’s no doubt about it.
der Konzern|corporation|Die Firma wurde von einem großen Konzern übernommen.|The company was taken over by a large corporation.
tanzen|to dance|Meine Eltern tanzen gerne Tango.|My parents like to dance the tango.
überleben|to survive|Zum Glück überlebte der Mann den Angriff.|Fortunately, the man survived the attack.
spezifisch|specific|Jedes Organ hat seine eigene spezifische Funktion.|Each organ has its own specific function.
stabil|stable, sturdy|Für so viele Bücher ist das Regal nicht stabil genug.|The shelf is not sturdy enough for so many books.
die Kamera|camera|Jonathan dreht Filme und kauft sich heute eine neue Kamera.|Jonathan is making movies and buying a new camera today.
der Schatten|shadow, shade|Ich sitze gerne in der Sonne, aber meine Freundin sitzt lieber im Schatten.|I like sitting in the sun, but my girlfriend prefers sitting in the shade.
berücksichtigen|to consider|Ich werde mein Bestes tun, Ihre Wünsche zu berücksichtigen.|I’ll do my best to consider your wishes.
das Pferd|horse|Elsa wünscht sich ein Pferd.|Elsa wants a horse.
begegnen|to meet, encounter, come across|Auf meinen Reisen begegnete ich vielen verschiedenen Kulturen.|On my travels, I encountered many different cultures.
der Zugang|access|Hast du in diesem Raum Zugang zum Internet?|Do you have access to the internet in this room?
elf|eleven|Mein jüngerer Bruder ist elf Jahre alt.|My younger brother is eleven years old.
die Suche|search|Wir machen uns auf die Suche nach einem Schatz.|We are going in search of a treasure.
doppelt|double|Mein Fuß ist doppelt so groß wie deiner.|My foot is double the size of yours.
festlegen|to determine, fix, lay down|Der Besitzer des Hauses legt fest, dass alle Familien bis zum nächsten Monat ausziehen müssen.|The owner of the house determines that all families must move out by next month.
österreichisch|Austrian|Die österreichische Sprache klingt anders als Deutsch.|The Austrian language sounds different from German.
sodass|so that|Ich wiederhole den Satz noch einmal laut, sodass ihn jeder hören kann.|I repeat the sentence again loudly so that everyone can hear it.
die Tatsache|fact|Es ist eine Tatsache, dass in manchen Ländern Krieg herrscht.|It is a fact that there is war in some countries.
der Alkohol|alcohol|Bier und Wein enthalten Alkohol.|Beer and wine contain alcohol.
informieren|to inform|Die Zeitungen informieren über die aktuellen Nachrichten.|The newspapers inform about the latest news.
Norden|north|Der Wind weht von Norden.|The wind is blowing from the north.
vermuten|to assume, suspect|Ich vermute, sie sind jetzt schon zu Hause.|I assume they’re home already.
zufrieden|satisfied|Manche Menschen sind nie zufrieden.|Some people are never satisfied.
reißen|to tear|Das Papier ist sehr dünn und reißt leicht.|The paper is very thin and tears easily.
dahin|there|Ich möchte nach Rom, aber der Weg dahin ist weit.|I want to go to Rome, but it’s a long way there.
solange|as long as|Solange es Regen gibt, gehe ich nicht nach draußen.|As long as it’s raining, I’m not going outside.
der Wissenschaftler|scholar, scientist|Johanna arbeitet als Wissenschaftlerin an der Universität.|Johanna works as a scientist at the university.
