el/la	the	el diccionario tenía también frases útiles|the dictionary also had useful phrases
amplio	wide, ample, broad	La fiesta fue en un amplio cuarto con suficiente lugar para bailar.|The party was held in a large room with sufficient space for dancing.
afectar	to affect	los déficits fiscales sí pueden afectar la economía|the fiscal deficits can definitely affect the economy
foto	photo, picture	las fotos mostraban un dormitorio pintado de azul|the pictures showed a bedroom that was painted blue
reducir	to reduce	la importación de maíz se reducía a cero|the importation of corn has reduced almost to zero
fuego	fire, gunfire	me quemó el fuego|the fire burnt me
aprovechar	to take advantage of	yo quiero aprovechar esta oportunidad|I want to take advantage of this opportunity
celebrar	to celebrate	fuimos a celebrar nuestra liberación|we went to celebrate our new freedom
error	error, mistake	en fin, hay la posibilidad de corregir el error|in the end, there is the possibility of correcting the error
perro	dog	el gato, el perro, y los pollos fueron domesticados muy pronto|the cat, the dog, and the chickens were domesticated very quickly
piso	floor, story	había una escalera hasta el tercer piso|there was a staircase to the third floor
gusto	pleasure, taste, preference	mi gusto personal en arte no es nada conservador|my personal taste in art is not conservative at all
bonito	pretty, nice	¡Qué vestido tan bonito!|What a beautiful dress!
medir	to measure	la Colonia Güell mide precisamente 44 metros de alto|the Colonia Guell church measures exactly 44 meters in height
pareja	couple, pair	una pareja de enamorados se besa|a couple of lovebirds kiss
despertar	to wake (up), arouse	se volvió a dormir pero se despertó de nuevo en cinco minutos|he went back to sleep and then woke up again in five minutes
pesar	to weigh	el diamante pesaba sin cortar 60.25 quilates|the uncut diamond weighed 60.25 carots
costa	coast	un parque nacional que hay en la costa del Pacífico hacia el sur|a national park that is in the south of the Pacific coast
enfrentar	to confront, face	prefieren huir a enfrentarse con los soldados|they prefer to escape rather than confront the soldiers
corresponder	to correspond with	introduce un número que corresponde a su tarjeta|he presents a number that corresponds with his card
escapar	to escape	mi perro siempre se escapa de su caseta|my dog always escapes from his kennel
causar	to cause, bring about	el fuego causó severos daños en el área|fire caused severe damage to the area
grave	serious, solemn	fue un accidente grave|it was a serious accident
viajar	to travel	le gustaba viajar en tren|he liked to travel by train
cámara	camera, chamber	la escena fue grabada por la cámara de seguridad del banco|the scene was filmed by a bank security camera
vía	road, way; por v.: by means	ellos viajan al norte en vía de tren|they are traveling north by way of train
ejército	army	le impidió seguir la ofensiva contra el ejército iraquí hasta el final|it prevented him from continuing the offensive against the Iraqi army until the end
comida	food, meal	en los restaurantes no se servía comida antes de las ocho|the restaurants did not serve food prior to eight o’clock
caballo	horse	montaban a caballo y jugaban polo|they rode horses and played polo
feliz	happy, fortunate	con un aplausito cortés, y una sonrisita feliz|with slight courteous applause and a happy little smile
mayo	May	estoy hablando del mes de mayo de 1996|I am talking about the month of May in 1996
plata	silver, money	ornamentados con perlas e hilos de oro y plata|decorated with pearls and threads of gold and silver
visita	visit, visitor, guest	tras una visita a la ciudad de San Francisco|after a visit to the city of San Francisco
rodear	to surround	consiguieron rodear a las tropas británicas|they managed to surround the British troops
adquirir	to acquire, get	por unas cuantas pesetas es posible adquirir un par de tarjetas|for a few pesetas it is possible to acquire some postcards
consejo	advice, council, counsel	hay que tener paciencia, fue el consejo de la comadre|“you have to have patience” was the advice of the midwife
responsabilidad	responsibility	con la libertad viene la responsabilidad|with liberty comes responsibility
hoja	sheet, leaf	escribe la respuesta en una hoja de papel|write your answer on a sheet of paper
encuentro	meeting, game, skirmish	acepté el encuentro en el café habitual|I agreed to the meeting at the usual café
arma	weapon	no creo en tener armas en la casa|I don’t believe in having weapons in the home
alejar	to move away	se alejó de ella, dio unos pasos, y se sintió solo|he moved away from her, took a few steps, and felt alone
revista	magazine, journal	publica una revista en la que colabora regularmente|he publishes a magazine to which he contributes regularly
pertenecer	to belong	un 30 por ciento confiesa pertenecer a otras religiones|30 percent of people say they belong to other religions
debido	d. a: due to	Él tiene una infección intestinal, debido a la falta de hygiene.|He has an intestinal infection due to lack of good hygiene.
agregar	to add, gather	nadie era capaz de agregar nada a lo dicho|nobody was able to find anything to what was said
trabajador	worker, laborer	unas son perezosas pero la mayoria son muy trabajadoras|some are lazy, but the majority are very hardworking
generación	generation	está criando la nueva generación de hijos|she is raising the new generation of children
ciudadano	citizen	los afortunados ciudadanos de estos países democráticos|the fortunate citizens of those democratic countries
propiedad	property	cedería la propiedad a un grupo de entidades financieras|he would give the properties over to a group of financial organizations
gesto	gesture	no pude hablar y le hice un gesto afirmativo con la cabeza|I couldn’t speak and gave a nod with my head
blog	blog	llama mucho la atención lo que he leído en tublog|what I have read in your blog really gets my attention
departamento	department, apartment	la noticia se filtró del departamento central de policía|the news was leaked from the central police department
agosto	August	tengo que comer el 24 de agosto con el nuevo ministro|I have to eat with the new minister on August 24
pasado	past, last	La semana pasada tuve la oportunidad de participar.|Last week I had the chance to participate.
